replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
2,136,Lens,11.266,Lens,FRA,Crvena zvezda,40.0,Belgrade,SRB,1458.0
2,137,Linfield,10.0,Belfast,NIR,Aberdeen,7.5,Aberdeen,SCO,371.0
2,138,Linfield,10.0,Belfast,NIR,Sevilla,84.0,Seville,ESP,1913.0
2,139,Linfield,10.0,Belfast,NIR,Eintracht Frankfurt,57.0,Frankfurt,GER,1108.0
2,140,Linfield,10.0,Belfast,NIR,Marseille,34.0,Marseille,FRA,1499.0
2,141,Aberdeen,7.5,Aberdeen,SCO,Fiorentina,24.0,Florence,ITA,1756.0
2,142,Aberdeen,7.5,Aberdeen,SCO,Real Madrid,112.0,Madrid,ESP,1864.0
2,143,Aberdeen,7.5,Aberdeen,SCO,Villarreal,68.0,Villarreal,ESP,1916.0
2,144,Aberdeen,7.5,Aberdeen,SCO,Rennes,37.0,Rennes,FRA,1005.0
3,1,Inter,90.0,Milan,ITA,Qarabağ,26.0,Baku,AZE,3326.0
